region,bygnType,statistikkvariabel,aar,value,k_kode,kommune_nr,fylkesnr,fylke
Sarpsborg,Tomannsbolig,Boliger (bebodde og ubebodde),2014,3224,K-3105,3105,31,Østfold
Sarpsborg,Tomannsbolig,Boliger (bebodde og ubebodde),2015,3225,K-3105,3105,31,Østfold
Sarpsborg,Tomannsbolig,Boliger (bebodde og ubebodde),2016,3255,K-3105,3105,31,Østfold
Sarpsborg,Tomannsbolig,Boliger (bebodde og ubebodde),2017,3282,K-3105,3105,31,Østfold
Sarpsborg,Tomannsbolig,Boliger (bebodde og ubebodde),2018,3351,K-3105,3105,31,Østfold
Sarpsborg,Tomannsbolig,Boliger (bebodde og ubebodde),2019,3429,K-3105,3105,31,Østfold
Sarpsborg,Tomannsbolig,Boliger (bebodde og ubebodde),2020,3457,K-3105,3105,31,Østfold
Sarpsborg,Tomannsbolig,Boliger (bebodde og ubebodde),2021,3513,K-3105,3105,31,Østfold
Sarpsborg,Tomannsbolig,Boliger (bebodde og ubebodde),2022,3545,K-3105,3105,31,Østfold
Sarpsborg,Tomannsbolig,Boliger (bebodde og ubebodde),2023,3579,K-3105,3105,31,Østfold
Sarpsborg,Tomannsbolig,Boliger (bebodde og ubebodde),2024,3619,K-3105,3105,31,Østfold
Sarpsborg,Tomannsbolig,Boliger (bebodde og ubebodde),2025,3622,K-3105,3105,31,Østfold
Sarpsborg,"Rekkehus, kjedehus og andre småhus",Boliger (bebodde og ubebodde),2006,3117,K-3105,3105,31,Østfold
Sarpsborg,"Rekkehus, kjedehus og andre småhus",Boliger (bebodde og ubebodde),2007,3152,K-3105,3105,31,Østfold
Sarpsborg,"Rekkehus, kjedehus og andre småhus",Boliger (bebodde og ubebodde),2008,3143,K-3105,3105,31,Østfold
Sarpsborg,"Rekkehus, kjedehus og andre småhus",Boliger (bebodde og ubebodde),2009,3029,K-3105,3105,31,Østfold
Sarpsborg,"Rekkehus, kjedehus og andre småhus",Boliger (bebodde og ubebodde),2010,3036,K-3105,3105,31,Østfold
Sarpsborg,"Rekkehus, kjedehus og andre småhus",Boliger (bebodde og ubebodde),2011,3080,K-3105,3105,31,Østfold
Sarpsborg,"Rekkehus, kjedehus og andre småhus",Boliger (bebodde og ubebodde),2012,3155,K-3105,3105,31,Østfold
Sarpsborg,"Rekkehus, kjedehus og andre småhus",Boliger (bebodde og ubebodde),2013,3210,K-3105,3105,31,Østfold
Sarpsborg,"Rekkehus, kjedehus og andre småhus",Boliger (bebodde og ubebodde),2014,3253,K-3105,3105,31,Østfold
Sarpsborg,"Rekkehus, kjedehus og andre småhus",Boliger (bebodde og ubebodde),2015,3288,K-3105,3105,31,Østfold
Sarpsborg,"Rekkehus, kjedehus og andre småhus",Boliger (bebodde og ubebodde),2016,3346,K-3105,3105,31,Østfold
Sarpsborg,"Rekkehus, kjedehus og andre småhus",Boliger (bebodde og ubebodde),2017,3344,K-3105,3105,31,Østfold
Sarpsborg,"Rekkehus, kjedehus og andre småhus",Boliger (bebodde og ubebodde),2018,3466,K-3105,3105,31,Østfold
Sarpsborg,"Rekkehus, kjedehus og andre småhus",Boliger (bebodde og ubebodde),2019,3611,K-3105,3105,31,Østfold
Sarpsborg,"Rekkehus, kjedehus og andre småhus",Boliger (bebodde og ubebodde),2020,3696,K-3105,3105,31,Østfold
Sarpsborg,"Rekkehus, kjedehus og andre småhus",Boliger (bebodde og ubebodde),2021,3779,K-3105,3105,31,Østfold
Sarpsborg,"Rekkehus, kjedehus og andre småhus",Boliger (bebodde og ubebodde),2022,3950,K-3105,3105,31,Østfold
Sarpsborg,"Rekkehus, kjedehus og andre småhus",Boliger (bebodde og ubebodde),2023,4073,K-3105,3105,31,Østfold
Sarpsborg,"Rekkehus, kjedehus og andre småhus",Boliger (bebodde og ubebodde),2024,4097,K-3105,3105,31,Østfold
Sarpsborg,"Rekkehus, kjedehus og andre småhus",Boliger (bebodde og ubebodde),2025,4162,K-3105,3105,31,Østfold
Sarpsborg,Boligblokk,Boliger (bebodde og ubebodde),2006,3311,K-3105,3105,31,Østfold
Sarpsborg,Boligblokk,Boliger (bebodde og ubebodde),2007,3461,K-3105,3105,31,Østfold
Sarpsborg,Boligblokk,Boliger (bebodde og ubebodde),2008,3601,K-3105,3105,31,Østfold
Sarpsborg,Boligblokk,Boliger (bebodde og ubebodde),2009,3843,K-3105,3105,31,Østfold
Sarpsborg,Boligblokk,Boliger (bebodde og ubebodde),2010,3903,K-3105,3105,31,Østfold
Sarpsborg,Boligblokk,Boliger (bebodde og ubebodde),2011,3912,K-3105,3105,31,Østfold
Sarpsborg,Boligblokk,Boliger (bebodde og ubebodde),2012,3965,K-3105,3105,31,Østfold
Sarpsborg,Boligblokk,Boliger (bebodde og ubebodde),2013,3977,K-3105,3105,31,Østfold
Sarpsborg,Boligblokk,Boliger (bebodde og ubebodde),2014,3954,K-3105,3105,31,Østfold
Sarpsborg,Boligblokk,Boliger (bebodde og ubebodde),2015,3980,K-3105,3105,31,Østfold
Sarpsborg,Boligblokk,Boliger (bebodde og ubebodde),2016,4050,K-3105,3105,31,Østfold
Sarpsborg,Boligblokk,Boliger (bebodde og ubebodde),2017,4141,K-3105,3105,31,Østfold
Sarpsborg,Boligblokk,Boliger (bebodde og ubebodde),2018,4222,K-3105,3105,31,Østfold
Sarpsborg,Boligblokk,Boliger (bebodde og ubebodde),2019,4417,K-3105,3105,31,Østfold
Sarpsborg,Boligblokk,Boliger (bebodde og ubebodde),2020,4618,K-3105,3105,31,Østfold
Sarpsborg,Boligblokk,Boliger (bebodde og ubebodde),2021,4753,K-3105,3105,31,Østfold
Sarpsborg,Boligblokk,Boliger (bebodde og ubebodde),2022,4860,K-3105,3105,31,Østfold
Sarpsborg,Boligblokk,Boliger (bebodde og ubebodde),2023,5028,K-3105,3105,31,Østfold
Sarpsborg,Boligblokk,Boliger (bebodde og ubebodde),2024,5192,K-3105,3105,31,Østfold
Sarpsborg,Boligblokk,Boliger (bebodde og ubebodde),2025,5265,K-3105,3105,31,Østfold
Sarpsborg,Bygning for bofellesskap,Boliger (bebodde og ubebodde),2006,300,K-3105,3105,31,Østfold
Sarpsborg,Bygning for bofellesskap,Boliger (bebodde og ubebodde),2007,299,K-3105,3105,31,Østfold
Sarpsborg,Bygning for bofellesskap,Boliger (bebodde og ubebodde),2008,299,K-3105,3105,31,Østfold
Sarpsborg,Bygning for bofellesskap,Boliger (bebodde og ubebodde),2009,294,K-3105,3105,31,Østfold
Sarpsborg,Bygning for bofellesskap,Boliger (bebodde og ubebodde),2010,294,K-3105,3105,31,Østfold
Sarpsborg,Bygning for bofellesskap,Boliger (bebodde og ubebodde),2011,290,K-3105,3105,31,Østfold
Sarpsborg,Bygning for bofellesskap,Boliger (bebodde og ubebodde),2012,292,K-3105,3105,31,Østfold
Sarpsborg,Bygning for bofellesskap,Boliger (bebodde og ubebodde),2013,292,K-3105,3105,31,Østfold
Sarpsborg,Bygning for bofellesskap,Boliger (bebodde og ubebodde),2014,292,K-3105,3105,31,Østfold
Sarpsborg,Bygning for bofellesskap,Boliger (bebodde og ubebodde),2015,292,K-3105,3105,31,Østfold
Sarpsborg,Bygning for bofellesskap,Boliger (bebodde og ubebodde),2016,273,K-3105,3105,31,Østfold
Sarpsborg,Bygning for bofellesskap,Boliger (bebodde og ubebodde),2017,288,K-3105,3105,31,Østfold
Sarpsborg,Bygning for bofellesskap,Boliger (bebodde og ubebodde),2018,298,K-3105,3105,31,Østfold
Sarpsborg,Bygning for bofellesskap,Boliger (bebodde og ubebodde),2019,297,K-3105,3105,31,Østfold
Sarpsborg,Bygning for bofellesskap,Boliger (bebodde og ubebodde),2020,297,K-3105,3105,31,Østfold
Sarpsborg,Bygning for bofellesskap,Boliger (bebodde og ubebodde),2021,297,K-3105,3105,31,Østfold
Sarpsborg,Bygning for bofellesskap,Boliger (bebodde og ubebodde),2022,297,K-3105,3105,31,Østfold
Sarpsborg,Bygning for bofellesskap,Boliger (bebodde og ubebodde),2023,303,K-3105,3105,31,Østfold
Sarpsborg,Bygning for bofellesskap,Boliger (bebodde og ubebodde),2024,302,K-3105,3105,31,Østfold
Sarpsborg,Bygning for bofellesskap,Boliger (bebodde og ubebodde),2025,290,K-3105,3105,31,Østfold
Sarpsborg,Andre bygningstyper,Boliger (bebodde og ubebodde),2006,685,K-3105,3105,31,Østfold
Sarpsborg,Andre bygningstyper,Boliger (bebodde og ubebodde),2007,664,K-3105,3105,31,Østfold
Sarpsborg,Andre bygningstyper,Boliger (bebodde og ubebodde),2008,667,K-3105,3105,31,Østfold
Sarpsborg,Andre bygningstyper,Boliger (bebodde og ubebodde),2009,645,K-3105,3105,31,Østfold
Sarpsborg,Andre bygningstyper,Boliger (bebodde og ubebodde),2010,668,K-3105,3105,31,Østfold
Sarpsborg,Andre bygningstyper,Boliger (bebodde og ubebodde),2011,670,K-3105,3105,31,Østfold
Sarpsborg,Andre bygningstyper,Boliger (bebodde og ubebodde),2012,672,K-3105,3105,31,Østfold
Sarpsborg,Andre bygningstyper,Boliger (bebodde og ubebodde),2013,645,K-3105,3105,31,Østfold
Sarpsborg,Andre bygningstyper,Boliger (bebodde og ubebodde),2014,685,K-3105,3105,31,Østfold
Sarpsborg,Andre bygningstyper,Boliger (bebodde og ubebodde),2015,691,K-3105,3105,31,Østfold
Sarpsborg,Andre bygningstyper,Boliger (bebodde og ubebodde),2016,682,K-3105,3105,31,Østfold
Sarpsborg,Andre bygningstyper,Boliger (bebodde og ubebodde),2017,696,K-3105,3105,31,Østfold
Sarpsborg,Andre bygningstyper,Boliger (bebodde og ubebodde),2018,703,K-3105,3105,31,Østfold
Sarpsborg,Andre bygningstyper,Boliger (bebodde og ubebodde),2019,712,K-3105,3105,31,Østfold
Sarpsborg,Andre bygningstyper,Boliger (bebodde og ubebodde),2020,680,K-3105,3105,31,Østfold
Sarpsborg,Andre bygningstyper,Boliger (bebodde og ubebodde),2021,665,K-3105,3105,31,Østfold
Sarpsborg,Andre bygningstyper,Boliger (bebodde og ubebodde),2022,659,K-3105,3105,31,Østfold
Sarpsborg,Andre bygningstyper,Boliger (bebodde og ubebodde),2023,658,K-3105,3105,31,Østfold
Sarpsborg,Andre bygningstyper,Boliger (bebodde og ubebodde),2024,654,K-3105,3105,31,Østfold
Sarpsborg,Andre bygningstyper,Boliger (bebodde og ubebodde),2025,650,K-3105,3105,31,Østfold
Fredrikstad,Enebolig,Boliger (bebodde og ubebodde),2006,17633,K-3107,3107,31,Østfold
Fredrikstad,Enebolig,Boliger (bebodde og ubebodde),2007,17658,K-3107,3107,31,Østfold
Fredrikstad,Enebolig,Boliger (bebodde og ubebodde),2008,17671,K-3107,3107,31,Østfold
Fredrikstad,Enebolig,Boliger (bebodde og ubebodde),2009,17757,K-3107,3107,31,Østfold
Fredrikstad,Enebolig,Boliger (bebodde og ubebodde),2010,17918,K-3107,3107,31,Østfold
Fredrikstad,Enebolig,Boliger (bebodde og ubebodde),2011,18007,K-3107,3107,31,Østfold
Fredrikstad,Enebolig,Boliger (bebodde og ubebodde),2012,18145,K-3107,3107,31,Østfold
Fredrikstad,Enebolig,Boliger (bebodde og ubebodde),2013,18227,K-3107,3107,31,Østfold
Fredrikstad,Enebolig,Boliger (bebodde og ubebodde),2014,18320,K-3107,3107,31,Østfold
Fredrikstad,Enebolig,Boliger (bebodde og ubebodde),2015,18417,K-3107,3107,31,Østfold
Fredrikstad,Enebolig,Boliger (bebodde og ubebodde),2016,18531,K-3107,3107,31,Østfold
Fredrikstad,Enebolig,Boliger (bebodde og ubebodde),2017,18633,K-3107,3107,31,Østfold
Fredrikstad,Enebolig,Boliger (bebodde og ubebodde),2018,18700,K-3107,3107,31,Østfold
Fredrikstad,Enebolig,Boliger (bebodde og ubebodde),2019,18755,K-3107,3107,31,Østfold
Fredrikstad,Enebolig,Boliger (bebodde og ubebodde),2020,18829,K-3107,3107,31,Østfold
Fredrikstad,Enebolig,Boliger (bebodde og ubebodde),2021,18896,K-3107,3107,31,Østfold
Fredrikstad,Enebolig,Boliger (bebodde og ubebodde),2022,18933,K-3107,3107,31,Østfold
Fredrikstad,Enebolig,Boliger (bebodde og ubebodde),2023,18971,K-3107,3107,31,Østfold
Fredrikstad,Enebolig,Boliger (bebodde og ubebodde),2024,19003,K-3107,3107,31,Østfold
Fredrikstad,Enebolig,Boliger (bebodde og ubebodde),2025,19041,K-3107,3107,31,Østfold
Fredrikstad,Tomannsbolig,Boliger (bebodde og ubebodde),2006,4595,K-3107,3107,31,Østfold
Fredrikstad,Tomannsbolig,Boliger (bebodde og ubebodde),2007,4635,K-3107,3107,31,Østfold
Fredrikstad,Tomannsbolig,Boliger (bebodde og ubebodde),2008,4669,K-3107,3107,31,Østfold
Fredrikstad,Tomannsbolig,Boliger (bebodde og ubebodde),2009,4708,K-3107,3107,31,Østfold
Fredrikstad,Tomannsbolig,Boliger (bebodde og ubebodde),2010,4704,K-3107,3107,31,Østfold
Fredrikstad,Tomannsbolig,Boliger (bebodde og ubebodde),2011,4697,K-3107,3107,31,Østfold
Fredrikstad,Tomannsbolig,Boliger (bebodde og ubebodde),2012,4716,K-3107,3107,31,Østfold
Fredrikstad,Tomannsbolig,Boliger (bebodde og ubebodde),2013,4724,K-3107,3107,31,Østfold
Fredrikstad,Tomannsbolig,Boliger (bebodde og ubebodde),2014,4736,K-3107,3107,31,Østfold
Fredrikstad,Tomannsbolig,Boliger (bebodde og ubebodde),2015,4756,K-3107,3107,31,Østfold
Fredrikstad,Tomannsbolig,Boliger (bebodde og ubebodde),2016,4783,K-3107,3107,31,Østfold
Fredrikstad,Tomannsbolig,Boliger (bebodde og ubebodde),2017,4860,K-3107,3107,31,Østfold
Fredrikstad,Tomannsbolig,Boliger (bebodde og ubebodde),2018,4904,K-3107,3107,31,Østfold
Fredrikstad,Tomannsbolig,Boliger (bebodde og ubebodde),2019,5001,K-3107,3107,31,Østfold
Fredrikstad,Tomannsbolig,Boliger (bebodde og ubebodde),2020,5059,K-3107,3107,31,Østfold
Fredrikstad,Tomannsbolig,Boliger (bebodde og ubebodde),2021,5084,K-3107,3107,31,Østfold
Fredrikstad,Tomannsbolig,Boliger (bebodde og ubebodde),2022,5122,K-3107,3107,31,Østfold
Fredrikstad,Tomannsbolig,Boliger (bebodde og ubebodde),2023,5168,K-3107,3107,31,Østfold
Fredrikstad,Tomannsbolig,Boliger (bebodde og ubebodde),2024,5169,K-3107,3107,31,Østfold
Fredrikstad,Tomannsbolig,Boliger (bebodde og ubebodde),2025,5203,K-3107,3107,31,Østfold
Fredrikstad,"Rekkehus, kjedehus og andre småhus",Boliger (bebodde og ubebodde),2006,4464,K-3107,3107,31,Østfold
Fredrikstad,"Rekkehus, kjedehus og andre småhus",Boliger (bebodde og ubebodde),2007,4534,K-3107,3107,31,Østfold
Fredrikstad,"Rekkehus, kjedehus og andre småhus",Boliger (bebodde og ubebodde),2008,4672,K-3107,3107,31,Østfold
Fredrikstad,"Rekkehus, kjedehus og andre småhus",Boliger (bebodde og ubebodde),2009,4713,K-3107,3107,31,Østfold
Fredrikstad,"Rekkehus, kjedehus og andre småhus",Boliger (bebodde og ubebodde),2010,4753,K-3107,3107,31,Østfold
Fredrikstad,"Rekkehus, kjedehus og andre småhus",Boliger (bebodde og ubebodde),2011,4774,K-3107,3107,31,Østfold
Fredrikstad,"Rekkehus, kjedehus og andre småhus",Boliger (bebodde og ubebodde),2012,4816,K-3107,3107,31,Østfold
Fredrikstad,"Rekkehus, kjedehus og andre småhus",Boliger (bebodde og ubebodde),2013,4855,K-3107,3107,31,Østfold
Fredrikstad,"Rekkehus, kjedehus og andre småhus",Boliger (bebodde og ubebodde),2014,4934,K-3107,3107,31,Østfold
Fredrikstad,"Rekkehus, kjedehus og andre småhus",Boliger (bebodde og ubebodde),2015,5016,K-3107,3107,31,Østfold
Fredrikstad,"Rekkehus, kjedehus og andre småhus",Boliger (bebodde og ubebodde),2016,5073,K-3107,3107,31,Østfold
Fredrikstad,"Rekkehus, kjedehus og andre småhus",Boliger (bebodde og ubebodde),2017,5194,K-3107,3107,31,Østfold
Fredrikstad,"Rekkehus, kjedehus og andre småhus",Boliger (bebodde og ubebodde),2018,5324,K-3107,3107,31,Østfold
Fredrikstad,"Rekkehus, kjedehus og andre småhus",Boliger (bebodde og ubebodde),2019,5414,K-3107,3107,31,Østfold
Fredrikstad,"Rekkehus, kjedehus og andre småhus",Boliger (bebodde og ubebodde),2020,5473,K-3107,3107,31,Østfold
Fredrikstad,"Rekkehus, kjedehus og andre småhus",Boliger (bebodde og ubebodde),2021,5542,K-3107,3107,31,Østfold
Fredrikstad,"Rekkehus, kjedehus og andre småhus",Boliger (bebodde og ubebodde),2022,5603,K-3107,3107,31,Østfold
Fredrikstad,"Rekkehus, kjedehus og andre småhus",Boliger (bebodde og ubebodde),2023,5654,K-3107,3107,31,Østfold
Fredrikstad,"Rekkehus, kjedehus og andre småhus",Boliger (bebodde og ubebodde),2024,5703,K-3107,3107,31,Østfold
Fredrikstad,"Rekkehus, kjedehus og andre småhus",Boliger (bebodde og ubebodde),2025,5732,K-3107,3107,31,Østfold
Fredrikstad,Boligblokk,Boliger (bebodde og ubebodde),2006,3945,K-3107,3107,31,Østfold
Fredrikstad,Boligblokk,Boliger (bebodde og ubebodde),2007,4017,K-3107,3107,31,Østfold
Fredrikstad,Boligblokk,Boliger (bebodde og ubebodde),2008,4235,K-3107,3107,31,Østfold
Fredrikstad,Boligblokk,Boliger (bebodde og ubebodde),2009,4530,K-3107,3107,31,Østfold
Fredrikstad,Boligblokk,Boliger (bebodde og ubebodde),2010,4617,K-3107,3107,31,Østfold
Fredrikstad,Boligblokk,Boliger (bebodde og ubebodde),2011,4642,K-3107,3107,31,Østfold
Fredrikstad,Boligblokk,Boliger (bebodde og ubebodde),2012,4753,K-3107,3107,31,Østfold
Fredrikstad,Boligblokk,Boliger (bebodde og ubebodde),2013,4923,K-3107,3107,31,Østfold
Fredrikstad,Boligblokk,Boliger (bebodde og ubebodde),2014,5056,K-3107,3107,31,Østfold
Fredrikstad,Boligblokk,Boliger (bebodde og ubebodde),2015,5226,K-3107,3107,31,Østfold
Fredrikstad,Boligblokk,Boliger (bebodde og ubebodde),2016,5379,K-3107,3107,31,Østfold
Fredrikstad,Boligblokk,Boliger (bebodde og ubebodde),2017,5539,K-3107,3107,31,Østfold
Fredrikstad,Boligblokk,Boliger (bebodde og ubebodde),2018,5897,K-3107,3107,31,Østfold
Fredrikstad,Boligblokk,Boliger (bebodde og ubebodde),2019,5998,K-3107,3107,31,Østfold
Fredrikstad,Boligblokk,Boliger (bebodde og ubebodde),2020,6305,K-3107,3107,31,Østfold
Fredrikstad,Boligblokk,Boliger (bebodde og ubebodde),2021,6915,K-3107,3107,31,Østfold
Fredrikstad,Boligblokk,Boliger (bebodde og ubebodde),2022,7259,K-3107,3107,31,Østfold
Fredrikstad,Boligblokk,Boliger (bebodde og ubebodde),2023,7366,K-3107,3107,31,Østfold
Fredrikstad,Boligblokk,Boliger (bebodde og ubebodde),2024,7636,K-3107,3107,31,Østfold
Fredrikstad,Boligblokk,Boliger (bebodde og ubebodde),2025,8008,K-3107,3107,31,Østfold
Fredrikstad,Bygning for bofellesskap,Boliger (bebodde og ubebodde),2006,411,K-3107,3107,31,Østfold
Fredrikstad,Bygning for bofellesskap,Boliger (bebodde og ubebodde),2007,421,K-3107,3107,31,Østfold
Fredrikstad,Bygning for bofellesskap,Boliger (bebodde og ubebodde),2008,369,K-3107,3107,31,Østfold
Fredrikstad,Bygning for bofellesskap,Boliger (bebodde og ubebodde),2009,368,K-3107,3107,31,Østfold
Fredrikstad,Bygning for bofellesskap,Boliger (bebodde og ubebodde),2010,336,K-3107,3107,31,Østfold
Fredrikstad,Bygning for bofellesskap,Boliger (bebodde og ubebodde),2011,370,K-3107,3107,31,Østfold
Fredrikstad,Bygning for bofellesskap,Boliger (bebodde og ubebodde),2012,381,K-3107,3107,31,Østfold
Fredrikstad,Bygning for bofellesskap,Boliger (bebodde og ubebodde),2013,382,K-3107,3107,31,Østfold
Fredrikstad,Bygning for bofellesskap,Boliger (bebodde og ubebodde),2014,382,K-3107,3107,31,Østfold
Fredrikstad,Bygning for bofellesskap,Boliger (bebodde og ubebodde),2015,382,K-3107,3107,31,Østfold
Fredrikstad,Bygning for bofellesskap,Boliger (bebodde og ubebodde),2016,394,K-3107,3107,31,Østfold
Fredrikstad,Bygning for bofellesskap,Boliger (bebodde og ubebodde),2017,604,K-3107,3107,31,Østfold
Fredrikstad,Bygning for bofellesskap,Boliger (bebodde og ubebodde),2018,606,K-3107,3107,31,Østfold
Fredrikstad,Bygning for bofellesskap,Boliger (bebodde og ubebodde),2019,641,K-3107,3107,31,Østfold
Fredrikstad,Bygning for bofellesskap,Boliger (bebodde og ubebodde),2020,591,K-3107,3107,31,Østfold
Fredrikstad,Bygning for bofellesskap,Boliger (bebodde og ubebodde),2021,591,K-3107,3107,31,Østfold
Fredrikstad,Bygning for bofellesskap,Boliger (bebodde og ubebodde),2022,590,K-3107,3107,31,Østfold
Fredrikstad,Bygning for bofellesskap,Boliger (bebodde og ubebodde),2023,583,K-3107,3107,31,Østfold
Fredrikstad,Bygning for bofellesskap,Boliger (bebodde og ubebodde),2024,583,K-3107,3107,31,Østfold
Fredrikstad,Bygning for bofellesskap,Boliger (bebodde og ubebodde),2025,580,K-3107,3107,31,Østfold
Fredrikstad,Andre bygningstyper,Boliger (bebodde og ubebodde),2006,941,K-3107,3107,31,Østfold
Fredrikstad,Andre bygningstyper,Boliger (bebodde og ubebodde),2007,944,K-3107,3107,31,Østfold
Fredrikstad,Andre bygningstyper,Boliger (bebodde og ubebodde),2008,956,K-3107,3107,31,Østfold
Fredrikstad,Andre bygningstyper,Boliger (bebodde og ubebodde),2009,964,K-3107,3107,31,Østfold
Fredrikstad,Andre bygningstyper,Boliger (bebodde og ubebodde),2010,974,K-3107,3107,31,Østfold
Fredrikstad,Andre bygningstyper,Boliger (bebodde og ubebodde),2011,995,K-3107,3107,31,Østfold
Fredrikstad,Andre bygningstyper,Boliger (bebodde og ubebodde),2012,1102,K-3107,3107,31,Østfold
Fredrikstad,Andre bygningstyper,Boliger (bebodde og ubebodde),2013,1167,K-3107,3107,31,Østfold
Fredrikstad,Andre bygningstyper,Boliger (bebodde og ubebodde),2014,1150,K-3107,3107,31,Østfold
Fredrikstad,Andre bygningstyper,Boliger (bebodde og ubebodde),2015,1160,K-3107,3107,31,Østfold
Fredrikstad,Andre bygningstyper,Boliger (bebodde og ubebodde),2016,1185,K-3107,3107,31,Østfold
Fredrikstad,Andre bygningstyper,Boliger (bebodde og ubebodde),2017,1191,K-3107,3107,31,Østfold
Fredrikstad,Andre bygningstyper,Boliger (bebodde og ubebodde),2018,1172,K-3107,3107,31,Østfold
Fredrikstad,Andre bygningstyper,Boliger (bebodde og ubebodde),2019,1138,K-3107,3107,31,Østfold
Fredrikstad,Andre bygningstyper,Boliger (bebodde og ubebodde),2020,1203,K-3107,3107,31,Østfold
Fredrikstad,Andre bygningstyper,Boliger (bebodde og ubebodde),2021,1245,K-3107,3107,31,Østfold
Fredrikstad,Andre bygningstyper,Boliger (bebodde og ubebodde),2022,1280,K-3107,3107,31,Østfold
Fredrikstad,Andre bygningstyper,Boliger (bebodde og ubebodde),2023,1342,K-3107,3107,31,Østfold
Fredrikstad,Andre bygningstyper,Boliger (bebodde og ubebodde),2024,1344,K-3107,3107,31,Østfold
Fredrikstad,Andre bygningstyper,Boliger (bebodde og ubebodde),2025,1359,K-3107,3107,31,Østfold
Hvaler,Enebolig,Boliger (bebodde og ubebodde),2006,1573,K-3110,3110,31,Østfold
Hvaler,Enebolig,Boliger (bebodde og ubebodde),2007,1599,K-3110,3110,31,Østfold
Hvaler,Enebolig,Boliger (bebodde og ubebodde),2008,1601,K-3110,3110,31,Østfold
Hvaler,Enebolig,Boliger (bebodde og ubebodde),2009,1631,K-3110,3110,31,Østfold
Hvaler,Enebolig,Boliger (bebodde og ubebodde),2010,1689,K-3110,3110,31,Østfold
Hvaler,Enebolig,Boliger (bebodde og ubebodde),2011,1694,K-3110,3110,31,Østfold
Hvaler,Enebolig,Boliger (bebodde og ubebodde),2012,1734,K-3110,3110,31,Østfold
Hvaler,Enebolig,Boliger (bebodde og ubebodde),2013,1762,K-3110,3110,31,Østfold
Hvaler,Enebolig,Boliger (bebodde og ubebodde),2014,1794,K-3110,3110,31,Østfold
Hvaler,Enebolig,Boliger (bebodde og ubebodde),2015,1832,K-3110,3110,31,Østfold
Hvaler,Enebolig,Boliger (bebodde og ubebodde),2016,1863,K-3110,3110,31,Østfold
Hvaler,Enebolig,Boliger (bebodde og ubebodde),2017,1888,K-3110,3110,31,Østfold
